1670012100000,1287.29000000,1289.85000000,1287.22000000,1287.73000000,920.11620000,1670012999999,1185963.77043600,1640,427.75790000,551375.84506200,0
1670013000000,1287.72000000,1289.65000000,1286.55000000,1289.54000000,962.48950000,1670013899999,1239920.71090300,1776,441.71350000,569078.04153900,0
1670013900000,1289.53000000,1293.96000000,1288.28000000,1291.42000000,2125.19340000,1670014799999,2744518.37980400,3769,1071.80100000,1384090.51549100,0
1670014800000,1291.43000000,1296.63000000,1290.63000000,1294.17000000,4988.08880000,1670015699999,6454016.10617100,5643,2399.78950000,3105198.13977800,0
1670015700000,1294.20000000,1294.71000000,1292.53000000,1293.03000000,1104.79730000,1670016599999,1429188.16946200,1933,443.83640000,574160.86310800,0
1670016600000,1293.01000000,1293.30000000,1289.79000000,1291.30000000,1706.01980000,1670017499999,2203102.94461200,2333,695.90990000,898568.37737700,0
1670017500000,1291.30000000,1291.95000000,1290.84000000,1291.09000000,993.67630000,1670018399999,1283218.68281200,1613,434.72690000,561367.91956900,0
1670018400000,1291.09000000,1292.25000000,1290.61000000,1291.41000000,642.77090000,1670019299999,830104.16332300,1199,255.27350000,329702.37427300,0
1670019300000,1291.41000000,1292.16000000,1290.01000000,1291.42000000,1793.71650000,1670020199999,2316740.02389100,1817,349.70790000,451593.12220500,0
1670020200000,1291.41000000,1293.69000000,1290.59000000,1293.29000000,814.39390000,1670021099999,1052287.05517600,1519,445.35100000,575494.09373100,0
1670021100000,1293.29000000,1294.50000000,1290.28000000,1290.81000000,943.94150000,1670021999999,1219909.05261900,1933,453.45430000,586119.72157000,0
1670022000000,1290.84000000,1293.68000000,1290.84000000,1293.40000000,2242.00200000,1670022899999,2897245.11407500,3233,873.56240000,1129071.90882100,0
1670022900000,1293.40000000,1293.67000000,1290.00000000,1290.99000000,2784.63800000,1670023799999,3595458.02118500,3750,1040.03330000,1342929.70376000,0
1670023800000,1290.99000000,1293.45000000,1290.60000000,1291.45000000,973.37060000,1670024699999,1257792.21716400,1835,505.08830000,652580.92467400,0
1670024700000,1291.51000000,1296.50000000,1290.92000000,1295.51000000,2202.47380000,1670025599999,2849352.54419800,3026,1572.31720000,2034086.01937500,0
1670025600000,1295.50000000,1306.22000000,1292.67000000,1293.38000000,14161.32580000,1670026499999,18408821.47572400,13638,8411.41970000,10935023.84281600,0
1670026500000,1293.49000000,1295.41000000,1288.00000000,1292.29000000,3335.14150000,1670027399999,4308687.97857500,4690,1470.18940000,1898924.37176300,0
1670027400000,1292.30000000,1293.57000000,1290.56000000,1291.35000000,2272.77160000,1670028299999,2936521.60711200,2375,1011.90460000,1307327.49883900,0
1670028300000,1291.35000000,1292.52000000,1290.03000000,1291.86000000,1583.27180000,1670029199999,2044856.03216700,2120,543.47150000,701841.58533000,0
1670029200000,1291.85000000,1291.90000000,1286.56000000,1288.21000000,2413.03420000,1670030099999,3110897.00972800,3317,1320.33820000,1702425.37816900,0
1670030100000,1288.21000000,1290.00000000,1287.33000000,1288.01000000,1027.52830000,1670030999999,1324245.30624400,1426,517.91250000,667488.39116100,0
1670031000000,1287.96000000,1289.48000000,1286.74000000,1288.37000000,650.77270000,1670031899999,838391.25490500,1331,276.12750000,355699.51016600,0
1670031900000,1288.37000000,1290.16000000,1288.23000000,1288.78000000,1051.86040000,1670032799999,1355970.09693500,1611,487.63220000,628647.85592000,0
1670032800000,1288.77000000,1289.92000000,1284.54000000,1284.76000000,2160.23110000,1670033699999,2779892.53819400,2935,714.40150000,919759.39139700,0
1670033700000,1284.76000000,1286.79000000,1284.60000000,1286.17000000,1397.96450000,1670034599999,1797245.58399600,1769,844.19340000,1085167.88924200,0
1670034600000,1286.17000000,1287.42000000,1285.34000000,1285.67000000,1404.49280000,1670035499999,1806914.99748800,1723,627.68300000,807500.07861000,0
1670035500000,1285.66000000,1287.32000000,1285.40000000,1287.13000000,1184.64980000,1670036399999,1524155.53979700,1397,709.89910000,913453.68663300,0
